"","V1"
"504",-0.102721466146958
"505",0.457759593572718
"506",0.552464661363699
"507",0.639911282740977
"508",1.10591461334117
"509",0.825227713917887
"510",0.160685784916364
"511",0.318729652987887
"512",0.206818321207496
"513",0.686086856669495
"514",0.855592518072543
"515",0.7031640510888
"516",0.3628587582693
"517",0.743939666312792
"518",0.189065622290332
"519",0.0288097136928204
"520",0.533463333013807
"521",0.58016210272256
"522",0.856781219062502
"523",0.722854369537692
"524",0.866682634468246
"526",0.459181439136526
"527",1.22693969028403
"528",0.826818971375541
"529",1.11833766296324
"531",0.681478968672102
"532",0.681353287448443
"533",0.442883700466031
"534",1.02474558214715
"535",0.982019420735506
"536",0.713956760904403
"537",0.735060844527666
"538",1.17267556852601
"539",0.995836653670015
"540",0.705819572381085
"541",1.29674107880022
"542",0.29547375042338
"543",0.766489473806888
"544",0.0717026786666898
"546",-0.177829401156651
"547",0.756701543749938
"548",0.548675385086307
"549",1.60955348456191
"550",0.580641349404707
"551",1.08430065758506
"552",0.970901377442432
"553",1.13976582729711
"555",1.15110776921471
"556",0.614736103752943
"558",0.786710889944129
"562",1.16767239189034
"563",1.12500978765494
"564",-0.0213852808370024
"567",0.3933653387914
"568",0.766666660985584
"569",0.355721281279846
"573",-0.379029653279414
"574",0.310576091706138
"575",0.538934454256189
"577",-0.235462680236007
"579",0.242546201105948
"580",0.862427087488489
"581",1.32979307856828
"583",0.854913971407231
"585",0.317209326587985
"586",0.528910232465087
"587",0.784476396485983
"588",1.02195330688451
"589",1.02683091249009
"590",1.00643009015911
"592",0.802740865922603
"593",1.14099522215992
"594",1.01878531152905
"595",1.06506978652944
"596",0.733588011204776
"597",0.833578357751781
"599",1.14609222415045
"600",1.25049003770585
"602",0.308434134607943
"605",0.655700906818076
"606",0.923489738303477
"608",1.21872340732811
"609",0.677676670892969
"610",1.01050287073761
"611",0.262382789544419
"612",0.0254356587033751
"613",0.717495652194029
"615",-0.00965118873864412
"616",0.948363247247839
"617",-0.225443567878642
"618",1.07540813203233
"619",0.148780613203061
"626",0.73640776217007
"627",0.498335778479669
"628",1.22691114267199
"631",0.213428511557245
"632",-0.718916121404618
"633",1.22914783927912
"634",-0.598779983532437
"635",-0.0100530304859777
"636",-0.172436624299735
"637",0.398928680665352
"638",0.810180921573192
"639",1.0099437834979
"640",0.48759617599756
"645",0.391771513160648
"647",0.618779953430976
"648",0.842154743694542
"649",0.124828894838187
"650",0.217832960638386
"653",0.618659163534135
"656",0.623605680788431
"661",0.812288725519199
"662",0.321358092113112
"663",1.07404957331863
"665",1.21312769365665
"667",0.317941576130627
"668",0.674725754464722
"670",0.798652103721296
"671",1.19017139424789
"673",0.496605993888204
"674",0.533224015251537
"678",1.10006134619741
"679",0.305036831597769
"680",1.2153505650289
"685",0.466196306619072
"688",-0.0367863588131521
"691",0.870500386767293
"692",-0.410671295083116
"694",0.331416314559785
"695",0.871562864709177
"697",0.323202383945565
"698",-0.232938381494393
"700",0.794736451303963
"703",-0.0478687394453075
"704",0.0949405351644951
"706",-0.0213212949519673
"707",0.58168595890174
"708",0.812627663415136
"709",0.857662484399528
"710",-0.150864635581464
"711",0.442932909395312
"714",1.29491633191334
"715",0.00616634518570368
"718",0.643028115037787
"719",0.391941442637496
"720",1.46907053514577
"722",-0.0517611585872925
"724",0.637031244446746
"725",0.261109995585426
"726",0.631397739442576
"728",1.1382196239944
"731",0.65099429000725
"733",0.850774846396848
"735",0.852390157140121
"736",0.627987537844387
"737",0.128072944100689
"741",1.39197240971725
"742",0.570802430684275
"743",0.164379271592094
"745",1.05849651816799
"747",0.267477555011783
"748",0.792165507492364
"750",1.48975739702208
"757",0.476716478188886
"759",0.679509053774112
"760",1.11893588133273
"761",0.604166092996942
"762",0.105937547772715
"764",0.688152376074498
"765",0.549574315027837
"766",0.11446965419928
"773",0.922857624003232
"775",-0.120777718684629
"778",1.22442934186003
"779",0.739511366164749
"780",0.728742145149041
"781",0.536736835722311
"782",0.607983277821637
"783",0.496174540062801
"784",0.371077962059201
"785",0.888089086350937
"786",0.507379989196209
"788",0.27776707613467
"790",-0.684732069480861
"791",0.441504655893324
"795",0.3429160464307
"798",0.158782056289906
"799",1.14486435339774
"800",0.987798388005471
"801",0.713132636301978
"802",0.742735026707253
"803",0.412214205940966
"804",0.938683514652009
"805",0.959112820014292
"806",-0.223728294134099
"808",0.547539195135006
"809",0.364222099840359
"810",-0.541044069447088
"813",0.771120694758721
"818",0.462794570109228
"823",0.681026479519405
"824",1.17573053836368
"828",0.38976765461424
"829",0.483807819425859
"830",0.753628044781101
"832",0.930440967841372
"833",-0.0788878498089674
"835",0.711061737285811
"836",0.294371458388415
"837",0.67204687970734
"838",1.13961363385749
"839",0.409004404083424
"840",0.197613495597126
"841",1.00704593758779
"842",0.0673371830960801
"848",0.251038686111304
"849",0.459036997388895
"851",0.604905525598154
"852",0.705717213812877
"858",1.24868866859245
"861",0.797729801439243
"866",1.23075727754317
"867",0.2256795380173
"869",0.201984160697869
"870",-0.250696644268476
"875",0.580043751391872
"876",0.454395271309517
"879",-0.0618755494325534
"880",0.258006489766777
"881",0.0904597948088477
"882",-0.0315220672200885
"885",0.0752649896989085
"886",0.184892302528029
"888",0.193467973635602
"889",-0.290878365683424
"891",1.2437953461685
"892",0.931709714035343
"893",0.515192676530305
"896",-0.133060062897723
"897",0.978113755342781
"898",1.56974862102205
"899",1.36024836096151
"900",0.803472404733819
"901",0.867970386649913
"902",1.25295499600378
"903",1.17044038703447
"904",1.28664742818732
"905",1.55697055827276
"906",1.50479128800338
"907",0.829792158820608
"908",1.17352202097475
"909",1.26248156496591
"910",1.13447790377335
"911",1.23392297956708
"912",1.47122764131867
"913",1.3910181844805
"914",1.39262448740187
"915",1.15904121100631
"916",1.37018010156034
"917",0.508227221077217
"918",1.52737073138519
"919",1.17988644258891
"920",0.941276115081471
"921",0.98051230890779
"922",1.57667624889684
"923",1.28496274997675
"924",1.12181838655556
"926",1.1582381253371
"927",1.13215584035384
"928",1.74529037366118
"929",0.949856703635305
"930",1.39498313010431
"931",1.10912802550037
"932",0.945328536328751
"933",1.13556977840639
"934",0.477780545408571
"935",1.03230449768363
"936",1.06928847206027
"937",1.11094042507575
"938",-0.151648186383786
"940",1.37848434543861
"941",0.901953931009523
"942",1.49696504710305
"943",1.01354320185316
"944",0.422803779312385
"945",1.28296733809232
"946",0.324554688777859
"947",0.829568428381973
"948",1.46163354891229
"949",0.755392775054324
"950",0.741739325350414
"951",1.45440735489887
"952",1.16816392900337
"953",1.31289901092045
"954",1.28947463803964
"955",0.951052813581189
"956",0.0222227433808909
"959",0.635442214004997
"961",0.187819860409945
"963",-0.31139360204876
"965",1.35319913140383
"968",0.782844030598468
"969",1.19821162867044
"970",0.968559702384234
"971",1.54817400292737
"973",1.27475798210809
"976",0.926958352703376
"979",-0.272788678814265
"981",0.0742660821187381
"982",-0.17144980719903
"984",0.862418093830511
"986",1.10025675090753
"987",-0.274737504776567
"988",0.487331377383899
"990",0.176889143409864
"991",1.06469366395733
"993",0.128435529302806
"994",1.5925505014711
"996",0.314107960909123
"998",0.0204091385357606
"999",0.671760308450113
"1003",0.0703445027380228
"1004",0.619501982714341
"1005",0.0457814408973918
"1006",1.1933561055888
"1007",0.566146370701711
"1008",-0.234265535427615
"1009",0.572310758019196
"1010",0.649295952083143
"1011",0.660870802542408
"1012",0.837714001852472
"1013",0.786403723131535
"1014",0.670132888501533
"1015",0.719177317601294
"1016",0.360811662041841
"1017",1.07161865235574
"1018",0.302823576636167
"1019",0.79247403389705
"1020",0.659156580817149
"1021",0.114442043968649
"1022",1.00541363154725
"1023",1.10368995016208
"1024",0.754305796315622
"1025",1.11474213046088
"1027",0.627027529836773
"1028",1.27646737379708
"1029",0.924296918300836
"1030",0.779460587230941
"1031",1.17489041158581
"1032",1.15216703442567
"1033",0.799553326770528
"1034",0.959423710681126
"1035",1.19964272294385
"1036",1.00956077435564
"1037",0.508224164478945
"1040",0.576327443120095
"1041",1.96886583797394
"1042",0.880956479722734
"1043",0.114269955721783
"1046",0.886465807170262
"1047",0.760966056345273
"1049",0.843367243718329
"1050",0.9240200468234
"1051",0.743645115163337
"1053",0.0152286827900139
"1054",-0.0141083694017292
"1055",0.119223061081127
"1056",0.776965597198219
"1057",0.79379948028196
"1059",0.982436433028387
"1060",1.05433029243139
"1061",1.31189343001236
"1064",0.623991740488281
"1066",1.10582332848604
"1068",0.637789454158538
"1073",1.00665941592815
"1077",1.00687465125877
"1078",1.07676825213573
"1079",1.14266599813984
"1080",1.20250916137457
"1081",1.27282588555398
"1082",1.35937998780504
"1083",0.213838126213368
"1084",0.965920006093766
"1085",1.35927084801916
"1086",1.5204195153111
"1088",0.939139285273717
"1089",1.4094626439899
"1090",1.33766631801677
"1091",0.0334432263347776
"1092",0.87241251541375
"1093",0.869626617259462
"1094",0.648086785882544
"1095",1.09469754328032
"1096",1.55879822091845
"1097",0.939865872009834
"1099",0.723609015008421
"1100",0.465819395502701
"1101",0.724833471430431
"1103",0.998151595745688
"1104",1.70597232110908
"1105",0.0615108164192834
"1107",-0.192081371729977
"1111",0.930270960994689
"1112",0.556187736491936
"1114",-0.393217618111521
"1116",1.1527091608864
"1117",1.22763138862722
"1119",0.616361260414124
"1120",1.08662486840834
"1121",0.0036046514287591
"1123",-0.516410766169429
"1124",1.11852345506891
"1125",0.98472489175967
"1126",0.436336710192969
"1127",0.970805861448084
"1128",0.458793156692716
"1129",0.92226319199399
"1130",0.202865568444127
"1131",1.0419227837235
"1132",1.17689621496134
"1135",0.931562060921759
"1136",1.22869454626477
"1137",0.254334086508202
"1140",0.719383740113322
"1144",0.6847547150835
"1147",0.839020322308165
"1148",1.49910731304014
"1150",0.63020581651816
"1151",0.996843296860081
"1156",-0.896022463217378
"1161",0.953313946116833
"1162",-0.337532062940259
"1163",0.967220220714808
"1167",0.130226407684208
"1170",-0.240089575847069
"1171",0.718835364146842
"1172",1.43600717097341
"1173",0.271988418910951
"1175",1.50345953756525
"1176",1.20754747093948
"1177",1.29584380269974
"1178",1.60145903067339
"1179",1.25606212807848
"1180",0.955042680259794
"1183",1.08790244303534
"1184",1.63511234288704
"1185",0.865713652255711
"1186",1.05567885279691
"1187",0.701677129397933
"1188",0.823914544979896
"1189",1.01315055180106
"1190",0.856758705539452
"1191",0.144867660150979
"1192",1.16899378291232
"1193",1.31860271657201
"1194",1.12482942582509
"1196",1.2128607109688
"1197",1.27330373562445
"1198",1.14679310155105
"1199",1.40640145367956
"1200",1.16952848702386
"1201",1.42669947856363
"1202",0.611287671215633
"1203",1.34314527611879
"1204",1.41176209782281
"1206",1.22097005930677
"1207",1.28015687414075
"1208",1.22933303516846
"1209",1.45687404057925
"1210",1.05662188138012
"1211",1.007289932053
"1212",1.44933553398905
"1213",1.37016297134968
"1214",1.11331604632456
"1215",1.303270689705
"1216",1.07651549573044
"1217",2.00884008578672
"1218",1.15404250823891
"1219",1.22371244635383
"1220",0.991062698528904
"1221",1.3371067035203
"1222",1.3695486594904
"1223",1.60459526132269
"1224",1.26577162074433
"1225",1.27799469996876
"1226",0.356784004305011
"1227",1.4797867813638
"1228",1.38514550066327
"1230",1.19223216435731
"1231",1.51622626288717
"1232",1.02934417940401
"1233",1.4980862582001
"1234",1.31916437059014
"1235",1.43114387751952
"1236",1.15378316121671
"1237",1.4445875717414
"1238",1.37278165126509
"1240",1.22690989449656
"1241",1.6044526840945
"1242",1.28148518422755
"1243",1.22938037606813
"1244",1.3398151897373
"1245",1.33888459993
"1246",1.09944943466195
"1247",1.21642586652441
"1248",1.56425489500263
"1249",1.43121164565456
"1250",1.48091904491985
"1251",1.17505934772731
"1252",1.32530040493991
"1253",1.31829072957191
"1254",1.0752839560749
"1255",0.597422816127395
"1256",1.5175661270741
"1257",1.02735867185234
"1258",1.19527698685907
"1259",1.34752950950157
"1260",0.853127102718491
"1261",1.30330311593726
"1262",1.26693878986014
"1263",1.36828667276346
"1264",0.667752106313592
"1265",1.05625589217837
"1266",1.44332040430376
"1267",1.26695624770435
"1268",0.634963821884542
"1269",1.1936630503692
"1270",1.12703382482598
"1271",1.07584102520599
"1272",1.6751883777017
"1273",1.3428938531688
"1274",1.27485591364337
"1275",1.08078315076532
"1276",1.53046754076735
"1277",1.35199520758953
"1278",1.26269987460609
"1279",1.57895433920433
"1280",1.52288535048306
"1281",1.20244633336513
"1282",1.02037880151764
"1283",1.60904127016317
"1284",1.49637380240452
"1285",1.13712281597254
"1286",0.569617334972552
"1287",1.30116392237809
"1288",1.23522165966556
"1289",1.03764896319757
"1290",1.10590692955643
"1291",1.1811738686523
"1292",1.11408246786779
"1293",1.19366510216278
"1295",0.947487344210087
"1296",0.707129750449278
"1297",1.21572340643822
"1298",1.11254592128278
"1299",1.2211290090268
"1300",1.26979695465545
"1301",1.34557552350596
"1302",1.20611154712488
"1303",1.15558361962539
"1304",1.22959669167792
"1305",0.963821589504436
"1306",0.766191288724157
"1307",1.02646823537132
"1310",1.36806733160292
"1312",0.337632441049568
"1318",0.0834770306153928
"1320",0.749723658824101
"1321",0.890901371848625
"1322",-0.412028572350444
"1323",0.0817144088471845
"1324",-0.138251986469894
"1325",-0.304014266101134
"1326",-0.58611121773739
"1327",0.127430566593398
"1328",-0.794548769285796
"1329",-0.545943775707
"1330",-0.764664709106253
"1331",0.736173057546809
"1332",0.865692629561395
"1333",0.903377450252274
"1334",0.331144675114125
"1335",-1.05081325651515
"1336",-0.0404717223718762
"1337",-0.286605511326343
"1339",0.978234796316485
"1340",0.359808426793709
"1341",0.550198465586899
"1342",0.349284385757159
"1343",1.04273758769944
"1344",1.10236337356378
"1345",0.913355562828632
"1346",0.263999636494764
"1347",0.648525391644255
"1348",0.935018869899611
"1349",-0.245810687541962
"1350",1.13852648423964
"1351",0.329184152091009
"1352",-0.0671095314927952
"1353",1.25783304892495
"1354",0.882027150588298
"1355",-0.100252704578127
"1356",0.876767591065003
"1357",1.57067028986988
"1358",1.13940138343325
"1359",0.212773793350301
"1361",1.03199310310752
"1363",0.673807116518995
"1365",1.24954634481949
"1366",0.913486931259341
"1367",0.459423112426819
"1370",0.771206063974204
"1371",0.65752446658754
"1372",0.863011098193999
"1373",0.435722319903809
"1374",0.872222279970243
"1375",0.910264063678609
"1376",0.709197818533297
"1377",0.658741916890846
"1378",0.879431262156989
"1379",0.781163797200822
"1380",0.713442230437118
"1381",-0.14263488561742
"1382",0.275060949245342
"1385",0.326768502290053
"1387",1.1638293776617
"1388",0.323658337588261
"1389",-0.331217855606431
"1390",0.697515880611731
"1391",0.469139830968165
"1392",1.29947688037566
"1393",1.16532830190027
"1394",1.07355792177063
"1395",0.634635083258805
"1396",1.00017920402043
"1397",0.471748446320545
"1398",-0.814627001993358
"1399",0.644952304099358
"1401",0.667757181790827
"1405",0.486929981813536
"1406",1.00177601080578
"1407",0.762340897513984
"1408",1.050666695766
"1409",0.00101997939410467
"1411",1.15690974760523
"1412",0.374304399825633
"1413",0.97766425494141
"1414",0.299234497052371
"1415",-0.762803521401744
"1416",0.918457865871239
"1417",0.397423826707214
"1419",0.798447107599222
"1422",0.704572287238379
"1423",0.636289879035806
"1425",0.469749326664615
"1426",-0.0546509285595841
"1427",-0.813393140677363
"1428",0.748558194060206
"1429",1.05044171699254
"1430",0.561598194766648
"1431",0.0432909526651541
"1432",0.328729609501441
"1437",1.11012981676016
"1438",0.200756805600096
"1439",0.150522755836104
"1440",-0.609244478859358
"1441",0.811486664156095
"1442",0.630767344942705
"1445",0.432038034855372
"1446",1.46051728250214
"1447",0.926277581459882
"1449",1.13741008031987
"1453",-0.550185874199659
"1454",0.596099780492261
"1456",-0.143013685535373
"1457",0.5602295864273
"1458",-0.0722853243350983
"1459",0.742284699985249
"1460",0.758186958065066
"1461",0.388594533984806
"1464",1.03990140906178
"1465",0.747088322474358
"1466",1.13100410944133
"1468",0.257507602007706
"1473",0.229244417591805
"1474",-0.136137039966377
"1475",0.180638404776007
"1476",1.03417675953308
"1477",0.256392236676763
"1479",0.713231847867559
"1480",0.944032745480917
"1483",0.319424009225669
"1484",0.829438630941209
"1485",0.589418037475877
"1487",-0.0546167769275687
"1488",0.38325267350326
"1489",-0.450832541100681
"1490",-0.0513016271682931
"1493",0.468031180602249
"1495",-0.232657454296639
"1496",0.340581702324736
"1497",0.929029805693278
"1498",0.438759331584538
"1499",0.240960233609161
"1500",1.15875860510935
"1502",0.371353061977796
"1503",0.24063479380354
"1507",0.0326259642688923
"1513",0.594642447813249
"1514",-0.265660976365277
"1515",0.0472931366996519
"1516",0.0714623443329154
"1517",0.726151972441926
"1518",0.600348842668398
"1519",0.461778849165367
"1526",-0.328570661008615
"1527",0.990582494712456
"1529",0.362314101139878
"1533",1.20260221872887
"1537",1.24211849077792
"1541",0.487833546823594
"1542",0.701578276560418
"1544",0.513075534129952
"1545",0.610033103285839
"1546",-0.0264569207603942
"1547",0.789035143796355
"1549",0.706643499341524
"1550",-0.400370734697327
"1551",0.141356262291463
"1552",0.727473102421756
"1554",0.448729232765168
"1556",-0.473936980305855
"1562",0.0375204458474091
"1564",-0.33590280955122
"1565",0.613864372950047
"1566",0.860778526320365
"1569",0.859948233266081
"1571",-0.81598820630461
"1572",0.338549237633373
"1573",0.818396743718112
"1574",0.520111602731049
"1580",0.807660642960371
"1581",0.283763406681619
"1582",0.234778237037789
"1583",0.987725995481014
"1584",0.876026577449558
"1585",0.244591225675809
"1586",0.271638071022231
"1587",0.727972092584806
"1588",0.685065502179116
"1589",0.868334175685496
"1590",0.728786456010621
"1591",0.348168953693746
"1592",-0.417848498848094
"1593",0.341433595470177
"1594",0.765157328792933
"1596",1.28738117105046
"1597",0.81932778951516
"1598",-0.0689288740747423
"1599",0.370522559993123
"1600",0.864865877011877
"1601",0.0446033280535385
"1602",-0.29113979692545
"1603",0.525006921413735
"1604",0.390546997360573
"1605",-0.117966746988426
"1606",-0.157337953499504
"1608",0.747380396487268
"1609",0.125982647647243
"1610",1.06162995418299
"1611",1.11635619565409
